X	EAF2	SPIB	KLF1	POU2F2	IKZF3	SPI1	BCL11A	IKZF1	IRF5	IRF8	NFE2	BTG2	AKNA	TCF7	GFI1B	KLF2	JUNB	GATA1	TAL1	MYB
PM.AU.0066.N.genes.results	 3.299759333	 2.195042217	 0.025125843	 0.348681526	 1.455918811	 1.780016019	 1.173100207	 2.654711932	 0.551568493	17.214233557	 0.049425531	11.876922914	 6.137909825	 0.882054361	 0.142239454	 4.513986777	39.247163493	 0.008988151	 0.223686163	 8.924437921
PM.AA.0066.N.genes.results	 4.51398678	 8.92443792	 0.01705700	 0.14223945	 1.45591881	 1.78001602	 0.88205436	 2.19504222	 1.17310021	 6.13790983	 0.04942553	11.87692291	 3.29975933	 0.34868153	 0.55156849	 2.65471193	39.24716349	 0.01705700	 0.22368616	17.21423356
PM.AS.0019.N.genes.results	 8.924437921	 4.513986777	 0.025125843	 0.223686163	 1.455918811	 1.780016019	 0.882054361	 2.195042217	 1.173100207	11.876922914	 0.008988151	17.214233557	 2.654711932	 0.142239454	 0.348681526	 3.299759333	39.247163493	 0.049425531	 0.551568493	 6.137909825
PM.PS.0014.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.142239454	 1.173100207	 2.195042217	 0.882054361	 2.654711932	 1.780016019	17.214233557	 0.025125843	11.876922914	 4.513986777	 0.551568493	 0.223686163	 1.455918811	39.247163493	 0.049425531	 0.348681526	 8.924437921
PM.PU.1010.N.genes.results	 4.513986777	 3.299759333	 0.008988151	 0.348681526	 1.780016019	 1.455918811	 0.882054361	 2.654711932	 1.173100207	11.876922914	 0.049425531	17.214233557	 2.195042217	 0.551568493	 0.142239454	 8.924437921	39.247163493	 0.025125843	 0.223686163	 6.137909825
PM.AU.0085.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.142239454	 1.455918811	 2.195042217	 0.882054361	 2.654711932	 1.780016019	 8.924437921	 0.049425531	11.876922914	 4.513986777	 0.551568493	 0.223686163	 1.173100207	39.247163493	 0.025125843	 0.348681526	17.214233557
PM.PS.0022.N.genes.results	 4.513986777	 8.924437921	 0.037275687	 0.551568493	 2.195042217	 1.780016019	 1.173100207	 2.654711932	 1.455918811	11.876922914	 0.037275687	17.214233557	 3.299759333	 0.348681526	 0.223686163	 0.882054361	39.247163493	 0.008988151	 0.142239454	 6.137909825
PM.AU.0034.N.genes.results	 2.195042217	11.876922914	 0.008988151	 0.223686163	 1.173100207	 1.780016019	 0.882054361	 3.299759333	 1.455918811	 6.137909825	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.142239454	 2.654711932	39.247163493	 0.025125843	 0.348681526	 8.924437921
PM.AU.0008.N.genes.results	 1.78001602	 6.13790983	 0.01705700	 0.34868153	 2.65471193	 1.45591881	 1.17310021	 3.29975933	 0.55156849	17.21423356	 0.04942553	11.87692291	 8.92443792	 0.88205436	 0.14223945	 2.19504222	39.24716349	 0.01705700	 0.22368616	 4.51398678
PM.PS.0025.N.genes.results	 2.654711932	 6.137909825	 0.008988151	 0.223686163	 1.455918811	 1.780016019	 0.882054361	 2.195042217	 3.299759333	 8.924437921	 0.025125843	17.214233557	 4.513986777	 0.551568493	 0.142239454	 1.173100207	39.247163493	 0.049425531	 0.348681526	11.876922914
PM.AU.0005.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 1.455918811	 2.654711932	 0.882054361	 1.780016019	 1.173100207	 8.924437921	 0.037275687	17.214233557	 3.299759333	 0.551568493	 0.142239454	 2.195042217	39.247163493	 0.037275687	 0.223686163	11.876922914
PM.PS.0012.N.genes.results	 1.45591881	 0.45012501	 0.02512584	 0.45012501	 1.17310021	 2.19504222	 3.29975933	 2.65471193	 1.78001602	11.87692291	 0.14223945	 8.92443792	 6.13790983	 4.51398678	 0.02512584	 0.88205436	39.24716349	 0.02512584	 0.22368616	17.21423356
PM.AU.0007.N.genes.results	 3.29975933	 8.92443792	 0.01705700	 0.34868153	 1.45591881	 1.17310021	 1.78001602	 2.65471193	 0.88205436	 4.51398678	 0.04942553	17.21423356	11.87692291	 0.55156849	 0.22368616	 2.19504222	39.24716349	 0.01705700	 0.14223945	 6.13790983
PM.AU.0017.N.genes.results	 1.780016019	 6.137909825	 0.008988151	 0.348681526	 0.882054361	 3.299759333	 1.173100207	 2.195042217	 1.455918811	 8.924437921	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.142239454	 2.654711932	39.247163493	 0.025125843	 0.223686163	11.876922914
PM.PS.0043.N.genes.results	 4.513986777	 6.137909825	 0.025125843	 0.348681526	 2.195042217	 1.780016019	 1.455918811	 2.654711932	 0.882054361	 8.924437921	 0.008988151	17.214233557	 3.299759333	 0.551568493	 0.142239454	 1.173100207	39.247163493	 0.049425531	 0.223686163	11.876922914
PM.AA.0053.N.genes.results	 3.299759333	11.876922914	 0.008988151	 0.348681526	 1.455918811	 1.780016019	 0.882054361	 2.195042217	 1.173100207	 6.137909825	 0.049425531	 8.924437921	 4.513986777	 0.551568493	 0.223686163	 2.654711932	39.247163493	 0.025125843	 0.142239454	17.214233557
PM.AU.0020.N.genes.results	 2.654711932	 6.137909825	 0.008988151	 0.223686163	 1.455918811	 1.780016019	 1.173100207	 2.195042217	 0.882054361	 3.299759333	 0.025125843	17.214233557	 4.513986777	 0.551568493	 0.348681526	11.876922914	39.247163493	 0.049425531	 0.142239454	 8.924437921
PM.PS.0047.N.genes.results	 3.29975933	 8.92443792	 0.02512584	 0.18296281	 1.45591881	 1.78001602	 2.65471193	 2.19504222	 1.17310021	 6.13790983	 0.02512584	11.87692291	 4.51398678	 0.55156849	 0.18296281	 0.88205436	39.24716349	 0.02512584	 0.34868153	17.21423356
PM.AS.0022.N.genes.results	 4.513986777	11.876922914	 0.008988151	 0.223686163	 1.780016019	 2.195042217	 0.882054361	 2.654711932	 1.173100207	17.214233557	 0.037275687	 8.924437921	 3.299759333	 0.551568493	 0.348681526	 1.455918811	39.247163493	 0.037275687	 0.142239454	 6.137909825
PM.AU.0088.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 1.780016019	 1.455918811	 1.173100207	 2.654711932	 0.882054361	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.142239454	 2.195042217	39.247163493	 0.025125843	 0.223686163	11.876922914
PM.AA.0052.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 1.455918811	 2.195042217	 0.882054361	 2.654711932	 1.173100207	 8.924437921	 0.049425531	11.876922914	 3.299759333	 0.551568493	 0.223686163	 1.780016019	39.247163493	 0.025125843	 0.142239454	17.214233557
PM.AU.0086.N.genes.results	 2.654711932	 6.137909825	 0.008988151	 0.142239454	 1.455918811	 1.780016019	 0.882054361	 2.195042217	 1.173100207	 8.924437921	 0.025125843	17.214233557	 4.513986777	 0.551568493	 0.223686163	 3.299759333	39.247163493	 0.049425531	 0.348681526	11.876922914
PM.AU.0021.N.genes.results	 2.65471193	 3.29975933	 0.01705700	 0.34868153	 1.78001602	 1.45591881	 1.17310021	 4.51398678	 0.88205436	17.21423356	 0.01705700	11.87692291	 8.92443792	 0.55156849	 0.14223945	 2.19504222	39.24716349	 0.04942553	 0.22368616	 6.13790983
PM.AS.0025.N.genes.results	 4.513986777	 8.924437921	 0.049425531	 0.551568493	 1.780016019	 1.455918811	 1.173100207	 2.654711932	 0.882054361	 6.137909825	 0.142239454	17.214233557	 3.299759333	 0.223686163	 0.025125843	 2.195042217	39.247163493	 0.008988151	 0.348681526	11.876922914
PM.AU.0072.N.genes.results	 5.325948301	 5.325948301	 0.008988151	 0.348681526	 2.654711932	 1.780016019	 0.882054361	 2.195042217	 1.455918811	11.876922914	 0.025125843	 8.924437921	 3.299759333	 0.551568493	 0.142239454	 1.173100207	39.247163493	 0.049425531	 0.223686163	17.214233557
PM.AS.0012.N.genes.results	 8.924437921	 4.513986777	 0.008988151	 0.551568493	 2.195042217	 1.455918811	 1.173100207	 3.299759333	 0.882054361	17.214233557	 0.025125843	 6.137909825	 2.654711932	 0.348681526	 0.182962808	 1.780016019	39.247163493	 0.049425531	 0.182962808	11.876922914
PM.PS.0021.N.genes.results	 4.513986777	 8.924437921	 0.008988151	 0.348681526	 1.173100207	 1.455918811	 0.882054361	 2.654711932	 1.780016019	 6.137909825	 0.049425531	11.876922914	 3.299759333	 0.223686163	 0.142239454	 2.195042217	39.247163493	 0.025125843	 0.551568493	17.214233557
PM.PS.0050.N.genes.results	 3.29975933	 8.92443792	 0.01705700	 0.22368616	 1.45591881	 2.19504222	 1.78001602	 2.65471193	 1.17310021	 6.13790983	 0.04942553	11.87692291	 4.51398678	 0.55156849	 0.14223945	 0.88205436	39.24716349	 0.01705700	 0.34868153	17.21423356
PM.AU.0029.N.genes.results	 2.654711932	 8.924437921	 0.008988151	 0.142239454	 1.173100207	 1.780016019	 0.882054361	 2.195042217	 1.455918811	11.876922914	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.223686163	 6.137909825	39.247163493	 0.025125843	 0.348681526	 3.299759333
PM.PS.0026.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.348681526	 1.780016019	 2.195042217	 0.882054361	 2.654711932	 1.455918811	11.876922914	 0.037275687	17.214233557	 4.513986777	 0.551568493	 0.142239454	 1.173100207	39.247163493	 0.037275687	 0.223686163	 8.924437921
PM.AU.0063.N.genes.results	 3.29975933	11.87692291	 0.02512584	 0.22368616	 1.78001602	 1.45591881	 2.19504222	 2.65471193	 0.88205436	 8.92443792	 0.02512584	 6.13790983	 4.51398678	 0.55156849	 0.34868153	 1.17310021	39.24716349	 0.02512584	 0.14223945	17.21423356
PM.AU.0091.N.genes.results	 2.654711932	11.876922914	 0.025125843	 0.348681526	 2.195042217	 1.173100207	 1.780016019	 3.299759333	 0.551568493	 6.137909825	 0.049425531	17.214233557	 4.513986777	 0.882054361	 0.142239454	 1.455918811	39.247163493	 0.008988151	 0.223686163	 8.924437921
PM.AS.0004.N.genes.results	17.21423356	 4.51398678	 0.02512584	 0.18296281	 2.19504222	 1.45591881	 1.17310021	 3.29975933	 0.88205436	11.87692291	 0.02512584	 6.13790983	 2.65471193	 0.55156849	 0.18296281	 1.78001602	39.24716349	 0.02512584	 0.34868153	 8.92443792
PM.AU.0062.N.genes.results	 3.29975933	 6.13790983	 0.01705700	 0.14223945	 1.45591881	 1.78001602	 2.65471193	 2.19504222	 1.17310021	 8.92443792	 0.04942553	11.87692291	 4.51398678	 0.55156849	 0.22368616	 0.88205436	39.24716349	 0.01705700	 0.34868153	17.21423356
PM.PS.0004.N.genes.results	 4.513986777	17.214233557	 0.008988151	 0.223686163	 1.173100207	 1.780016019	 0.882054361	 2.195042217	 1.455918811	 6.137909825	 0.049425531	11.876922914	 2.654711932	 0.551568493	 0.348681526	 3.299759333	39.247163493	 0.025125843	 0.142239454	 8.924437921
PM.PS.0033.N.genes.results	 3.299759333	11.876922914	 0.008988151	 0.223686163	 2.195042217	 1.173100207	 1.780016019	 2.654711932	 1.455918811	17.214233557	 0.037275687	 6.137909825	 4.513986777	 0.882054361	 0.348681526	 0.551568493	 8.924437921	 0.037275687	 0.142239454	39.247163493
PM.PA.1024.N.genes.results	 3.299759333	 8.924437921	 0.008988151	 0.348681526	 2.195042217	 1.455918811	 1.780016019	 2.654711932	 1.173100207	 6.137909825	 0.037275687	11.876922914	 4.513986777	 0.882054361	 0.223686163	 0.551568493	39.247163493	 0.037275687	 0.142239454	17.214233557
PM.AU.0041.N.genes.results	 4.513986777	 6.137909825	 0.049425531	 0.348681526	 1.780016019	 1.455918811	 1.173100207	 2.195042217	 0.882054361	 8.924437921	 0.008988151	17.214233557	 2.654711932	 0.551568493	 0.223686163	 3.299759333	39.247163493	 0.025125843	 0.142239454	11.876922914
PM.PU.0001.N.genes.results	 4.513986777	 3.299759333	 0.008988151	 0.348681526	 1.455918811	 1.173100207	 1.780016019	 2.195042217	 0.882054361	 8.924437921	 0.025125843	17.214233557	 6.137909825	 0.551568493	 0.142239454	 2.654711932	39.247163493	 0.049425531	 0.223686163	11.876922914
PM.AU.0076.N.genes.results	 4.513986777	11.876922914	 0.008988151	 0.286183845	 2.195042217	 1.173100207	 1.780016019	 2.654711932	 1.455918811	 6.137909825	 0.049425531	 8.924437921	 3.299759333	 0.551568493	 0.286183845	 0.882054361	39.247163493	 0.025125843	 0.142239454	17.214233557
PM.AU.0087.N.genes.results	 3.29975933	17.21423356	 0.01705700	 0.34868153	 2.19504222	 1.02757728	 1.78001602	 2.65471193	 1.02757728	 6.13790983	 0.04942553	11.87692291	 4.51398678	 0.55156849	 0.22368616	 1.45591881	39.24716349	 0.01705700	 0.14223945	 8.92443792
PM.AU.0014.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.348681526	 1.780016019	 1.455918811	 1.173100207	 2.654711932	 0.882054361	 8.924437921	 0.037275687	17.214233557	 3.299759333	 0.551568493	 0.142239454	 2.195042217	39.247163493	 0.037275687	 0.223686163	11.876922914
PM.AU.0030.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 1.173100207	 2.654711932	 1.780016019	 2.195042217	 0.882054361	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.142239454	 1.455918811	39.247163493	 0.025125843	 0.223686163	11.876922914
PM.AU.0081.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.348681526	 2.195042217	 1.780016019	 0.551568493	 2.654711932	 1.173100207	 8.924437921	 0.049425531	11.876922914	 4.513986777	 0.882054361	 0.142239454	 1.455918811	39.247163493	 0.025125843	 0.223686163	17.214233557
PM.AU.0083.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.223686163	 1.173100207	 2.195042217	 0.882054361	 2.654711932	 1.455918811	11.876922914	 0.049425531	 8.924437921	 3.299759333	 0.551568493	 0.142239454	 1.780016019	39.247163493	 0.025125843	 0.348681526	17.214233557
PM.AS.0042.N.genes.results	 4.513986777	 8.924437921	 0.008988151	 0.223686163	 1.173100207	 1.455918811	 0.882054361	 2.654711932	 2.195042217	 6.137909825	 0.025125843	11.876922914	 3.299759333	 0.348681526	 0.551568493	 1.780016019	39.247163493	 0.049425531	 0.142239454	17.214233557
PM.AU.0039.N.genes.results	11.87692291	 8.92443792	 0.01705700	 0.14223945	 1.17310021	 2.19504222	 0.88205436	 1.78001602	 1.45591881	17.21423356	 0.04942553	 4.51398678	 2.65471193	 0.22368616	 0.55156849	 3.29975933	39.24716349	 0.01705700	 0.34868153	 6.13790983
PM.PS.0036.N.genes.results	 3.299759333	 8.924437921	 0.008988151	 0.286183845	 1.455918811	 2.195042217	 1.027577284	 2.654711932	 1.780016019	 6.137909825	 0.049425531	11.876922914	 4.513986777	 0.551568493	 0.286183845	 1.027577284	39.247163493	 0.025125843	 0.142239454	17.214233557
PM.AU.0058.N.genes.results	 2.654711932	 8.924437921	 0.008988151	 0.223686163	 1.173100207	 1.780016019	 1.455918811	 2.195042217	 0.882054361	 6.137909825	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.142239454	 3.299759333	39.247163493	 0.025125843	 0.348681526	11.876922914
PM.AS.0050.N.genes.results	 4.513986777	 8.924437921	 0.008988151	 0.142239454	 2.195042217	 1.780016019	 0.882054361	 2.654711932	 1.455918811	17.214233557	 0.025125843	 6.137909825	 3.299759333	 0.551568493	 0.348681526	 1.173100207	39.247163493	 0.049425531	 0.223686163	11.876922914
PM.PS.0030.N.genes.results	 3.299759333	 8.924437921	 0.008988151	 0.142239454	 1.780016019	 2.195042217	 1.173100207	 2.654711932	 1.455918811	 6.137909825	 0.049425531	11.876922914	 4.513986777	 0.882054361	 0.223686163	 0.551568493	17.214233557	 0.025125843	 0.348681526	39.247163493
PM.PS.0027.N.genes.results	 2.654711932	 6.137909825	 0.025125843	 0.551568493	 2.195042217	 1.780016019	 1.173100207	 3.299759333	 0.882054361	17.214233557	 0.049425531	11.876922914	 4.513986777	 1.455918811	 0.223686163	 0.348681526	39.247163493	 0.008988151	 0.142239454	 8.924437921
PM.PU.1008.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.142239454	 1.173100207	 1.780016019	 0.551568493	 2.195042217	 1.455918811	 8.924437921	 0.049425531	17.214233557	 2.654711932	 0.223686163	 0.348681526	 3.299759333	39.247163493	 0.025125843	 0.882054361	11.876922914
PM.PU.1003.N.genes.results	 6.137909825	 3.299759333	 0.049425531	 0.142239454	 1.780016019	 1.173100207	 1.455918811	 2.654711932	 0.882054361	 8.924437921	 0.008988151	11.876922914	 4.513986777	 0.551568493	 0.348681526	 2.195042217	39.247163493	 0.025125843	 0.223686163	17.214233557
PM.AU.0084.N.genes.results	 6.137909825	 3.299759333	 0.008988151	 0.348681526	 2.195042217	 1.780016019	 0.882054361	 2.654711932	 1.173100207	11.876922914	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.223686163	 1.455918811	39.247163493	 0.025125843	 0.142239454	 8.924437921
PM.AS.0033.N.genes.results	 4.51398678	 8.92443792	 0.01705700	 0.22368616	 1.78001602	 0.88205436	 1.45591881	 2.65471193	 1.17310021	 6.13790983	 0.01705700	17.21423356	 3.29975933	 0.55156849	 0.14223945	 2.19504222	39.24716349	 0.04942553	 0.34868153	11.87692291
PM.AU.0052.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.223686163	 1.780016019	 2.195042217	 1.173100207	 2.654711932	 1.455918811	 8.924437921	 0.049425531	11.876922914	 3.299759333	 0.551568493	 0.142239454	 0.882054361	39.247163493	 0.025125843	 0.348681526	17.214233557
PM.AU.0068.N.genes.results	 4.51398678	 8.92443792	 0.01705700	 0.14223945	 2.19504222	 1.78001602	 1.45591881	 2.65471193	 1.17310021	 6.13790983	 0.01705700	11.87692291	 3.29975933	 0.55156849	 0.34868153	 0.88205436	39.24716349	 0.04942553	 0.22368616	17.21423356
PM.AU.0033.N.genes.results	 4.513986777	 3.299759333	 0.008988151	 0.142239454	 1.455918811	 2.195042217	 0.882054361	 1.780016019	 1.173100207	17.214233557	 0.049425531	 8.924437921	 2.654711932	 0.551568493	 0.223686163	 6.137909825	39.247163493	 0.025125843	 0.348681526	11.876922914
PM.AS.0049.N.genes.results	 4.513986777	 8.924437921	 0.008988151	 0.142239454	 2.195042217	 1.780016019	 0.882054361	 2.654711932	 1.314509509	 6.137909825	 0.025125843	11.876922914	 3.299759333	 0.551568493	 0.223686163	 1.314509509	39.247163493	 0.049425531	 0.348681526	17.214233557
PM.PS.0015.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 1.173100207	 1.780016019	 0.882054361	 2.195042217	 2.654711932	17.214233557	 0.025125843	 8.924437921	 3.299759333	 0.551568493	 0.142239454	 1.455918811	39.247163493	 0.049425531	 0.223686163	11.876922914
PM.AU.0050.N.genes.results	 6.13790983	 4.51398678	 0.01705700	 0.34868153	 1.45591881	 2.19504222	 1.78001602	 2.65471193	 1.17310021	 8.92443792	 0.04942553	17.21423356	 3.29975933	 0.55156849	 0.14223945	 0.88205436	39.24716349	 0.01705700	 0.22368616	11.87692291
PM.PS.0044.N.genes.results	 3.299759333	 6.137909825	 0.037275687	 0.348681526	 1.455918811	 2.654711932	 2.195042217	 1.780016019	 0.882054361	11.876922914	 0.037275687	 8.924437921	 4.513986777	 0.551568493	 0.223686163	 1.173100207	39.247163493	 0.008988151	 0.142239454	17.214233557
PM.AS.0010.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 2.195042217	 1.455918811	 0.882054361	 2.654711932	 1.173100207	 8.924437921	 0.049425531	11.876922914	 3.299759333	 0.551568493	 0.142239454	 1.780016019	39.247163493	 0.025125843	 0.223686163	17.214233557
PM.PS.0039.N.genes.results	17.214233557	 4.513986777	 0.037275687	 0.551568493	 3.299759333	 1.455918811	 0.882054361	 1.780016019	 1.173100207	 6.137909825	 0.037275687	11.876922914	 2.654711932	 0.223686163	 0.348681526	 2.195042217	39.247163493	 0.008988151	 0.142239454	 8.924437921
PM.PS.0038.N.genes.results	 2.65471193	 6.13790983	 0.01705700	 0.34868153	 2.19504222	 1.78001602	 1.45591881	 3.29975933	 0.55156849	 8.92443792	 0.04942553	11.87692291	 4.51398678	 1.17310021	 0.14223945	 0.88205436	39.24716349	 0.01705700	 0.22368616	17.21423356
PM.AU.0047.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.348681526	 1.455918811	 1.780016019	 1.173100207	 2.195042217	 0.882054361	 8.924437921	 0.025125843	17.214233557	 2.654711932	 0.551568493	 0.142239454	 3.299759333	39.247163493	 0.049425531	 0.223686163	11.876922914
PM.AU.0046.N.genes.results	 4.513986777	 6.137909825	 0.025125843	 0.142239454	 0.882054361	 1.780016019	 1.173100207	 2.195042217	 1.455918811	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.348681526	 2.654711932	39.247163493	 0.008988151	 0.223686163	11.876922914
PM.AS.0029.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.348681526	 2.195042217	 1.173100207	 0.882054361	 2.654711932	 1.455918811	11.876922914	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.142239454	 1.780016019	39.247163493	 0.025125843	 0.223686163	 8.924437921
PM.PB.1041.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.348681526	 2.195042217	 1.780016019	 0.882054361	 2.654711932	 1.173100207	 8.924437921	 0.049425531	17.214233557	 4.513986777	 0.551568493	 0.142239454	 1.455918811	39.247163493	 0.025125843	 0.223686163	11.876922914
PM.AU.0043.N.genes.results	 4.51398678	 6.13790983	 0.01705700	 0.34868153	 1.78001602	 1.45591881	 0.88205436	 2.65471193	 1.17310021	11.87692291	 0.04942553	 8.92443792	 3.29975933	 0.55156849	 0.14223945	 2.19504222	39.24716349	 0.01705700	 0.22368616	17.21423356
PM.PS.0009.N.genes.results	 3.29975933	17.21423356	 0.01705700	 0.22368616	 1.17310021	 2.65471193	 1.45591881	 2.19504222	 1.78001602	 8.92443792	 0.04942553	 6.13790983	 4.51398678	 0.34868153	 0.55156849	 0.88205436	39.24716349	 0.01705700	 0.14223945	11.87692291
PM.PS.0003.N.genes.results	 3.299759333	11.876922914	 0.008988151	 0.348681526	 1.455918811	 1.173100207	 0.882054361	 2.195042217	 0.551568493	 8.924437921	 0.142239454	17.214233557	 2.654711932	 1.780016019	 0.049425531	 6.137909825	39.247163493	 0.025125843	 0.223686163	 4.513986777
PM.AU.0049.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.348681526	 2.195042217	 1.455918811	 1.173100207	 2.654711932	 0.882054361	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.142239454	 1.780016019	39.247163493	 0.025125843	 0.223686163	11.876922914
PM.AA.0065.N.genes.results	 4.51398678	 6.13790983	 0.01705700	 0.22368616	 1.45591881	 1.17310021	 2.19504222	 2.65471193	 0.88205436	 8.92443792	 0.01705700	11.87692291	 3.29975933	 0.55156849	 0.34868153	 1.78001602	39.24716349	 0.04942553	 0.14223945	17.21423356
PM.PS.0020.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.142239454	 1.455918811	 2.195042217	 1.173100207	 2.654711932	 0.882054361	 8.924437921	 0.049425531	11.876922914	 4.513986777	 0.551568493	 0.223686163	 1.780016019	39.247163493	 0.025125843	 0.348681526	17.214233557
PM.AS.0018.N.genes.results	 6.137909825	 4.513986777	 0.025125843	 0.286183845	 1.455918811	 2.195042217	 0.882054361	 2.654711932	 1.780016019	17.214233557	 0.008988151	 8.924437921	 3.299759333	 0.551568493	 0.142239454	 1.173100207	39.247163493	 0.049425531	 0.286183845	11.876922914
PM.AS.0009.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.142239454	 1.455918811	 1.780016019	 1.173100207	 2.654711932	 0.882054361	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.551568493	 0.223686163	 2.195042217	39.247163493	 0.025125843	 0.348681526	11.876922914
PM.PU.1007.N.genes.results	 4.513986777	 6.137909825	 0.008988151	 0.223686163	 1.455918811	 1.780016019	 0.882054361	 2.654711932	 2.195042217	 8.924437921	 0.025125843	17.214233557	 3.299759333	 0.551568493	 0.348681526	 1.173100207	39.247163493	 0.049425531	 0.142239454	11.876922914
PM.AU.0025.N.genes.results	 6.13790983	 4.51398678	 0.01705700	 0.55156849	 1.17310021	 1.45591881	 0.88205436	 2.19504222	 1.78001602	17.21423356	 0.04942553	11.87692291	 2.65471193	 0.34868153	 0.22368616	 3.29975933	39.24716349	 0.01705700	 0.14223945	 8.92443792
PM.AU.0065.N.genes.results	 6.137909825	 3.299759333	 0.037275687	 0.348681526	 2.195042217	 1.173100207	 1.455918811	 2.654711932	 0.882054361	11.876922914	 0.008988151	17.214233557	 4.513986777	 0.551568493	 0.223686163	 1.780016019	39.247163493	 0.037275687	 0.142239454	 8.924437921
PM.PS.0040.N.genes.results	 3.29975933	17.21423356	 0.01705700	 0.22368616	 1.45591881	 2.65471193	 1.78001602	 2.19504222	 1.17310021	 6.13790983	 0.04942553	 8.92443792	 4.51398678	 0.55156849	 0.34868153	 0.88205436	39.24716349	 0.01705700	 0.14223945	11.87692291
PM.AU.0077.N.genes.results	 4.513986777	 8.924437921	 0.008988151	 0.142239454	 1.314509509	 1.780016019	 1.314509509	 2.654711932	 0.882054361	 6.137909825	 0.049425531	11.876922914	 3.299759333	 0.551568493	 0.348681526	 2.195042217	39.247163493	 0.025125843	 0.223686163	17.214233557
PM.AS.0017.N.genes.results	 4.513986777	11.876922914	 0.008988151	 0.142239454	 1.173100207	 1.780016019	 1.455918811	 2.654711932	 0.882054361	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.348681526	 0.551568493	 2.195042217	39.247163493	 0.025125843	 0.223686163	 6.137909825
PM.AS.0008.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.142239454	 1.455918811	 0.882054361	 1.780016019	 2.195042217	 1.173100207	 8.924437921	 0.025125843	17.214233557	 4.513986777	 0.551568493	 0.223686163	 2.654711932	39.247163493	 0.049425531	 0.348681526	11.876922914
PM.AU.0016.N.genes.results	17.21423356	 4.51398678	 0.02512584	 0.34868153	 1.45591881	 2.19504222	 1.17310021	 2.65471193	 0.55156849	 8.92443792	 0.02512584	11.87692291	 1.78001602	 0.88205436	 0.14223945	 6.13790983	39.24716349	 0.02512584	 0.22368616	 3.29975933
PM.AU.0023.N.genes.results	 3.299759333	 6.137909825	 0.008988151	 0.348681526	 0.882054361	 2.195042217	 1.455918811	 1.780016019	 1.173100207	 8.924437921	 0.037275687	17.214233557	 4.513986777	 0.551568493	 0.223686163	 2.654711932	39.247163493	 0.037275687	 0.142239454	11.876922914
PM.AS.0014.N.genes.results	 6.137909825	 4.513986777	 0.008988151	 0.142239454	 2.195042217	 1.780016019	 0.882054361	 2.654711932	 1.455918811	17.214233557	 0.049425531	 8.924437921	 3.299759333	 0.551568493	 0.223686163	 1.173100207	39.247163493	 0.025125843	 0.348681526	11.876922914
PM.AU.0037.N.genes.results	 6.137909825	 2.654711932	 0.008988151	 1.173100207	 1.455918811	 1.780016019	 0.882054361	 2.195042217	 0.551568493	 8.924437921	 0.049425531	17.214233557	 3.299759333	 0.348681526	 0.223686163	11.876922914	39.247163493	 0.025125843	 0.142239454	 4.513986777
PM.AU.0011.N.genes.results	 2.654711932	 6.137909825	 0.008988151	 0.348681526	 0.882054361	 1.780016019	 1.455918811	 2.195042217	 1.173100207	 8.924437921	 0.025125843	17.214233557	 3.299759333	 0.551568493	 0.142239454	 4.513986777	39.247163493	 0.049425531	 0.223686163	11.876922914
